Type,Start,End
transcript,53255979,53487274
stop_codon,53256561,53256563
stop_codon,53256561,53256563
UTR,53256561,53256571
UTR,53256561,53256571
exon,53273376,53273381
exon,53397661,53400487
gene,53397661,53412910
transcript,53397661,53412910
exon,53401133,53401234
exon,53412560,53412910
gene,53421199,53421656
transcript,53421199,53421656
exon,53421199,53421656
exon,53453058,53453108
gene,53453058,53504314
transcript,53453058,53504314
exon,53455256,53455440
exon,53461469,53461568
exon,53487142,53487274
exon,53487144,53487479
UTR,53487144,53487479
exon,53487144,53495330
UTR,53487144,53495330
UTR,53488956,53488977
transcript,53488956,53489625
exon,53488956,53489625
start_codon,53488978,53488980
CDS,53488978,53489199
stop_codon,53489200,53489202
UTR,53489200,53489625
exon,53504109,53504314
gene,53544615,53544725
transcript,53544615,53544725
exon,53544615,53544725
exon,53552770,53553087
gene,53552770,53575863
transcript,53552770,53575863
exon,53556638,53556755
exon,53562749,53562867
exon,53567071,53569264
UTR,53567071,53569264
transcript,53567071,53593839
gene,53567071,53609907
exon,53567073,53569264
UTR,53567073,53569264
transcript,53567073,53583097
exon,53570272,53570503
UTR,53571721,53571746
UTR,53571721,53571746
exon,53571721,53571853
exon,53571721,53571853
stop_codon,53571744,53571746
stop_codon,53571744,53571746
CDS,53571747,53571853
CDS,53571747,53571853
exon,53572648,53572856
exon,53574358,53575863
exon,53575727,53577280
CDS,53575727,53577280
exon,53575727,53577280
CDS,53575727,53577280
exon,53578334,53578450
CDS,53578334,53578450
exon,53578334,53578450
CDS,53578334,53578450
CDS,53581461,53582826
CDS,53581461,53582826
exon,53581461,53583097
exon,53581461,53583168
start_codon,53582824,53582826
start_codon,53582824,53582826
UTR,53582827,53583097
UTR,53582827,53583168
exon,53593756,53593839
UTR,53593756,53593839
exon,53608354,53608511
gene,53608354,53634590
transcript,53608354,53634590
exon,53617837,53617998
exon,53634530,53634590
gene,53668697,53668758
transcript,53668697,53668758
exon,53668697,53668758
exon,53738728,53738858
gene,53738728,53741797
transcript,53738728,53741797
exon,53740404,53741797
exon,53799823,53799991
gene,53799823,53827297
transcript,53799823,53827297
exon,53800931,53801585
exon,53827119,53827297
gene,53875252,53875557
transcript,53875252,53875557
exon,53875252,53875557
gene,53936777,54070594
exon,53940160,53940598
gene,53940160,53942508
transcript,53940160,53942508
exon,53941285,53941395
exon,53942175,53942508
UTR,53942304,53944924
exon,53942304,53944996
transcript,53942304,54029369
UTR,53943541,53944924
UTR,53943541,53944924
UTR,53943541,53944924
exon,53943541,53944996
exon,53943541,53944996
exon,53943541,53944996
transcript,53943541,54070545
transcript,53943541,54070594
transcript,53943541,54070594
UTR,53943549,53944924
UTR,53943549,53944924
exon,53943549,53944996
exon,53943549,53944996
transcript,53943549,53996168
transcript,53943549,53996169
UTR,53944623,53944924
exon,53944623,53944996
transcript,53944623,53996197
UTR,53944783,53944924
UTR,53944783,53944924
exon,53944783,53944996
exon,53944783,53944996
transcript,53944783,53996103
transcript,53944783,54059020
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
stop_codon,53944922,53944924
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
CDS,53944925,53944996
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53953432,53953695
CDS,53953432,53953695
exon,53957432,53957497
CDS,53957432,53957497
exon,53957432,53957497
CDS,53957432,53957497
exon,53957432,53957497
CDS,53957432,53957497
exon,53966906,53967073
CDS,53966906,53967073
exon,53966906,53967073
CDS,53966906,53967073
exon,53966906,53967073
CDS,53966906,53967073
exon,53966906,53967073
CDS,53966906,53967073
exon,53975389,53975430
CDS,53975389,53975430
exon,53975389,53975430
CDS,53975389,53975430
exon,53975389,53975430
CDS,53975389,53975430
exon,53975389,53975430
CDS,53975389,53975430
exon,53975389,53975430
CDS,53975389,53975430
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53985287,53985499
CDS,53985287,53985499
exon,53992512,53992646
CDS,53992512,53992646
exon,53992512,53992646
CDS,53992512,53992646
exon,53992512,53992646
CDS,53992512,53992646
exon,53992512,53992646
CDS,53992512,53992646
exon,53992512,53992646
CDS,53992512,53992646
exon,53992512,53992646
CDS,53992512,53992646
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
exon,53995012,53995056
CDS,53995012,53995056
CDS,53995892,53995912
CDS,53995892,53995912
CDS,53995892,53995912
CDS,53995892,53995912
exon,53995892,53996050
CDS,53995892,53996050
exon,53995892,53996050
CDS,53995892,53996050
exon,53995892,53996050
CDS,53995892,53996050
exon,53995892,53996050
CDS,53995892,53996050
exon,53995892,53996050
CDS,53995892,53996050
exon,53995892,53996103
exon,53995892,53996168
exon,53995892,53996169
exon,53995892,53996197
start_codon,53995910,53995912
start_codon,53995910,53995912
start_codon,53995910,53995912
start_codon,53995910,53995912
UTR,53995913,53996103
UTR,53995913,53996168
UTR,53995913,53996169
UTR,53995913,53996197
exon,54028392,54028972
CDS,54028392,54028972
exon,54028392,54028972
CDS,54028392,54028972
exon,54028392,54028972
CDS,54028392,54028972
exon,54028392,54028972
CDS,54028392,54028972
CDS,54028392,54028988
exon,54028392,54029369
start_codon,54028986,54028988
UTR,54028989,54029369
exon,54058085,54058154
CDS,54058085,54058154
exon,54058085,54058154
CDS,54058085,54058154
exon,54058085,54058154
CDS,54058085,54058154
exon,54058085,54058154
CDS,54058085,54058154
CDS,54058647,54058718
CDS,54058647,54058718
CDS,54058647,54058718
CDS,54058647,54058718
exon,54058647,54058723
exon,54058647,54058723
exon,54058647,54058723
exon,54058647,54058723
start_codon,54058716,54058718
start_codon,54058716,54058718
start_codon,54058716,54058718
start_codon,54058716,54058718
UTR,54058719,54058723
UTR,54058719,54058723
UTR,54058719,54058723
UTR,54058719,54058723
exon,54058975,54059020
UTR,54058975,54059020
gene,54068408,54068485
transcript,54068408,54068485
exon,54068408,54068485
exon,54070433,54070545
UTR,54070433,54070545
exon,54070433,54070594
UTR,54070433,54070594
exon,54070433,54070594
UTR,54070433,54070594
exon,54153446,54154761
UTR,54153446,54154761
gene,54153446,54173986
transcript,54153446,54173986
exon,54153962,54154761
UTR,54153962,54154761
transcript,54153962,54173649
exon,54154713,54154761
UTR,54154713,54154761
transcript,54154713,54171953
UTR,54157169,54157181
UTR,54157169,54157181
UTR,54157169,54157181
exon,54157169,54157289
exon,54157169,54157289
exon,54157169,54157289
stop_codon,54157179,54157181
stop_codon,54157179,54157181
stop_codon,54157179,54157181
CDS,54157182,54157289
CDS,54157182,54157289
CDS,54157182,54157289
exon,54157388,54157585
CDS,54157388,54157585
exon,54157388,54157585
CDS,54157388,54157585
exon,54158086,54158164
CDS,54158086,54158164
exon,54158086,54158164
CDS,54158086,54158164
exon,54158086,54158164
CDS,54158086,54158164
exon,54158957,54159123
CDS,54158957,54159123
exon,54158957,54159123
CDS,54158957,54159123
exon,54158957,54159123
CDS,54158957,54159123
exon,54162717,54162862
CDS,54162717,54162862
exon,54162717,54162862
CDS,54162717,54162862
exon,54162717,54162862
CDS,54162717,54162862
exon,54164452,54164563
CDS,54164452,54164563
exon,54164452,54164563
CDS,54164452,54164563
exon,54164452,54164563
CDS,54164452,54164563
exon,54165742,54165833
CDS,54165742,54165833
exon,54165742,54165833
CDS,54165742,54165833
exon,54165742,54165833
CDS,54165742,54165833
exon,54169592,54169688
CDS,54169592,54169688
exon,54169592,54169688
CDS,54169592,54169688
exon,54169592,54169688
CDS,54169592,54169688
exon,54171577,54171670
CDS,54171577,54171670
exon,54171577,54171670
CDS,54171577,54171670
CDS,54171577,54171693
exon,54171577,54171953
start_codon,54171691,54171693
UTR,54171694,54171953
exon,54172909,54173099
CDS,54172909,54173099
exon,54172909,54173099
CDS,54172909,54173099
CDS,54173322,54173579
CDS,54173322,54173579
exon,54173322,54173649
exon,54173322,54173986
start_codon,54173577,54173579
start_codon,54173577,54173579
UTR,54173580,54173649
UTR,54173580,54173986
exon,54178414,54178488
gene,54178414,54183129
transcript,54178414,54183129
exon,54182556,54183129
UTR,54208087,54208100
exon,54208087,54208124
transcript,54208087,54219961
gene,54208087,54228052
start_codon,54208101,54208103
CDS,54208101,54208124
exon,54214351,54214458
CDS,54214351,54214458
exon,54215300,54215440
CDS,54215300,54215440
CDS,54219019,54219147
exon,54219019,54219961
stop_codon,54219148,54219150
UTR,54219148,54219961
exon,54232758,54232911
gene,54232758,54269542
transcript,54232758,54269542
exon,54266813,54267170
exon,54268898,54269542
UTR,54475593,54475946
exon,54475593,54476012
gene,54475593,54651169
transcript,54475593,54651169
exon,54475718,54475904
UTR,54475718,54475904
transcript,54475718,54650890
start_codon,54475947,54475949
CDS,54475947,54476012
exon,54554933,54555040
CDS,54554933,54555040
exon,54554933,54555040
UTR,54554933,54555040
exon,54588483,54588597
CDS,54588483,54588597
exon,54588483,54588597
UTR,54588483,54588597
UTR,54588687,54588721
exon,54588687,54588806
CDS,54588687,54588806
exon,54588687,54588806
start_codon,54588722,54588724
CDS,54588722,54588806
exon,54591616,54591805
CDS,54591616,54591805
exon,54591616,54591805
CDS,54591616,54591805
exon,54610388,54610523
CDS,54610388,54610523
exon,54610388,54610523
CDS,54610388,54610523
exon,54643458,54643578
CDS,54643458,54643578
exon,54643458,54643578
CDS,54643458,54643578
CDS,54650415,54650476
CDS,54650415,54650476
exon,54650415,54650890
exon,54650415,54651169
stop_codon,54650477,54650479
stop_codon,54650477,54650479
UTR,54650477,54650890
UTR,54650477,54651169
gene,54859688,54859812
transcript,54859688,54859812
exon,54859688,54859812
gene,55074644,55075140
transcript,55074644,55075140
exon,55074644,55075140
exon,55408898,55408924
transcript,55408898,55426642
gene,55408898,55684915
exon,55409247,55409334
exon,55410037,55410125
exon,55411930,55411983
exon,55420336,55422362
gene,55420336,55427197
transcript,55420336,55427197
exon,55423009,55423527
transcript,55423009,55684915
exon,55423047,55423246
transcript,55423047,55684909
exon,55423054,55423527
transcript,55423054,55545106
exon,55423058,55423246
transcript,55423058,55569297
exon,55423370,55424041
transcript,55423370,55426692
exon,55423477,55423610
exon,55425871,55426070
exon,55425871,55426070
exon,55425871,55426070
exon,55425871,55426070
exon,55425871,55426070
exon,55425871,55426070
exon,55426560,55426642
exon,55426560,55426692
exon,55427069,55427197
exon,55438129,55438303
exon,55448865,55448969
exon,55448865,55448969
exon,55451539,55451849
exon,55452337,55452433
exon,55466817,55466940
exon,55466817,55466940
exon,55466817,55466940
exon,55466817,55466940
exon,55468091,55468214
exon,55468091,55468214
exon,55468091,55468214
exon,55468091,55468214
gene,55504906,55505215
transcript,55504906,55505215
exon,55504906,55505215
exon,55544759,55545106
exon,55560829,55560911
exon,55569072,55569297
exon,55607852,55608302
gene,55607852,55744938
transcript,55607852,55744938
exon,55626278,55626506
exon,55631058,55631200
exon,55664945,55665127
exon,55664975,55665127
exon,55667502,55667626
exon,55684623,55684909
exon,55684623,55684915
exon,55744910,55744938
exon,55775176,55776666
transcript,55775176,55781178
gene,55775176,55781231
exon,55775598,55775644
transcript,55775598,55781231
exon,55778431,55778508
exon,55778431,55778508
exon,55779380,55779515
exon,55781075,55781178
exon,55781075,55781231
UTR,55997357,55998559
exon,55997357,55998754
gene,55997357,56005519
transcript,55997357,56005519
stop_codon,55998557,55998559
CDS,55998560,55998754
exon,56000731,56000847
CDS,56000731,56000847
CDS,56003881,56004171
exon,56003881,56005519
start_codon,56004169,56004171
UTR,56004172,56005519
gene,56205052,56205173
transcript,56205052,56205173
exon,56205052,56205173
UTR,56248732,56248843
gene,56248732,56249815
transcript,56248732,56249815
exon,56248732,56249815
start_codon,56248844,56248846
CDS,56248844,56249812
stop_codon,56249813,56249815
UTR,56249813,56249815
exon,56267872,56268108
gene,56267872,56269231
transcript,56267872,56269231
exon,56268374,56269231
exon,56295967,56296347
gene,56295967,56299160
transcript,56295967,56299160
exon,56299089,56299160
UTR,56358974,56359005
exon,56358974,56359191
gene,56358974,56368663
transcript,56358974,56368663
start_codon,56359006,56359008
CDS,56359006,56359191
exon,56365087,56365262
CDS,56365087,56365262
CDS,56366071,56366284
exon,56366071,56368663
stop_codon,56366285,56366287
UTR,56366285,56368663
UTR,56369389,56370160
exon,56369389,56370340
transcript,56369389,56392295
gene,56369389,56392337
UTR,56369390,56370160
UTR,56369390,56370160
UTR,56369390,56370160
UTR,56369390,56370160
UTR,56369390,56370160
UTR,56369390,56370160
exon,56369390,56370340
exon,56369390,56370340
exon,56369390,56370340
exon,56369390,56370340
exon,56369390,56370340
exon,56369390,56370340
transcript,56369390,56392196
transcript,56369390,56392205
transcript,56369390,56392215
transcript,56369390,56392215
transcript,56369390,56392295
transcript,56369390,56392337
UTR,56369665,56370472
exon,56369665,56370659
transcript,56369665,56392215
stop_codon,56370158,56370160
stop_codon,56370158,56370160
stop_codon,56370158,56370160
stop_codon,56370158,56370160
stop_codon,56370158,56370160
stop_codon,56370158,56370160
stop_codon,56370158,56370160
CDS,56370161,56370340
CDS,56370161,56370340
CDS,56370161,56370340
CDS,56370161,56370340
CDS,56370161,56370340
CDS,56370161,56370340
CDS,56370161,56370340
stop_codon,56370470,56370472
CDS,56370473,56370659
exon,56370485,56370659
CDS,56370485,56370659
