Type,Start,End
exon,44390904,44391025
CDS,44390904,44391025
exon,44390904,44391025
CDS,44390904,44391025
exon,44390904,44391025
CDS,44390904,44391025
exon,44390904,44391025
CDS,44390904,44391025
exon,44391272,44391625
CDS,44391272,44391625
exon,44391272,44391625
CDS,44391272,44391625
exon,44391272,44391625
CDS,44391272,44391625
exon,44391272,44391442
CDS,44391272,44391442
exon,44391503,44391625
CDS,44391503,44391625
exon,44395414,44395551
CDS,44395414,44395551
exon,44395414,44395551
CDS,44395414,44395551
exon,44395414,44395551
CDS,44395414,44395551
exon,44395414,44395551
CDS,44395414,44395551
exon,44397747,44397876
CDS,44397747,44397876
exon,44397747,44397876
CDS,44397747,44397876
exon,44397747,44397876
CDS,44397747,44397876
exon,44397747,44397876
CDS,44397747,44397876
exon,44399296,44399441
CDS,44399296,44399441
exon,44399296,44399441
CDS,44399296,44399441
exon,44399296,44399441
CDS,44399296,44399441
exon,44399296,44399441
CDS,44399296,44399441
exon,44400259,44400371
CDS,44400259,44400371
exon,44400259,44400371
CDS,44400259,44400371
exon,44400259,44400371
CDS,44400259,44400371
exon,44400259,44400371
CDS,44400259,44400371
exon,44401681,44401897
CDS,44401681,44401897
exon,44401681,44401897
CDS,44401681,44401897
exon,44401681,44401897
CDS,44401681,44401897
exon,44401681,44401897
CDS,44401681,44401897
exon,44405142,44405260
CDS,44405142,44405260
exon,44405142,44405260
CDS,44405142,44405260
exon,44405142,44405260
CDS,44405142,44405260
exon,44405142,44405260
CDS,44405142,44405260
exon,44405905,44406037
CDS,44405905,44406037
exon,44405905,44406037
CDS,44405905,44406037
exon,44405905,44406037
CDS,44405905,44406037
exon,44405905,44406037
CDS,44405905,44406037
exon,44406594,44406765
CDS,44406594,44406765
exon,44406594,44406765
CDS,44406594,44406765
exon,44406594,44406765
CDS,44406594,44406765
exon,44406594,44406765
CDS,44406594,44406765
exon,44413891,44414074
CDS,44413891,44414074
exon,44413891,44414074
CDS,44413891,44414074
exon,44413891,44414074
CDS,44413891,44414074
exon,44413891,44414074
CDS,44413891,44414074
gene,44414588,44425272
transcript,44414588,44425272
exon,44414588,44414944
transcript,44414595,44416740
exon,44414595,44414944
exon,44415035,44416740
exon,44417927,44418108
CDS,44417927,44418108
exon,44417927,44418108
CDS,44417927,44418108
exon,44417927,44418108
CDS,44417927,44418108
exon,44417927,44418108
CDS,44417927,44418108
exon,44418423,44418555
CDS,44418423,44418555
exon,44418423,44418555
CDS,44418423,44418555
exon,44418423,44418555
CDS,44418423,44418555
exon,44418423,44418555
CDS,44418423,44418555
exon,44422270,44422419
CDS,44422270,44422419
exon,44423376,44423481
exon,44423645,44423732
CDS,44423645,44423732
exon,44423645,44423732
CDS,44423645,44423732
exon,44423645,44423732
CDS,44423645,44423732
exon,44423645,44423732
CDS,44423645,44423732
exon,44424852,44424939
CDS,44424852,44424939
exon,44424852,44424939
CDS,44424852,44424939
exon,44424852,44424939
CDS,44424852,44424939
exon,44424852,44424939
CDS,44424852,44424939
exon,44425150,44425272
exon,44425670,44425827
CDS,44425670,44425827
exon,44425670,44425827
CDS,44425670,44425827
exon,44425670,44425827
CDS,44425670,44425827
exon,44425670,44425827
CDS,44425670,44425827
exon,44426660,44426736
CDS,44426660,44426736
exon,44426660,44426736
CDS,44426660,44426736
exon,44426660,44426736
CDS,44426660,44426736
exon,44426660,44426736
CDS,44426660,44426736
exon,44427010,44427111
CDS,44427010,44427111
exon,44427010,44427111
CDS,44427010,44427111
exon,44427010,44427111
CDS,44427010,44427111
exon,44435131,44435217
CDS,44435131,44435217
exon,44435131,44435217
CDS,44435131,44435217
exon,44435131,44435217
CDS,44435131,44435217
exon,44435131,44435217
CDS,44435131,44435217
exon,44437062,44437167
CDS,44437062,44437167
exon,44437062,44437167
CDS,44437062,44437167
exon,44437062,44437167
CDS,44437062,44437167
exon,44437062,44437167
CDS,44437062,44437167
gene,44437121,44437175
transcript,44437121,44437175
exon,44437121,44437175
gene,44439035,44439110
transcript,44439035,44439110
exon,44439035,44439110
exon,44439067,44439168
CDS,44439067,44439168
exon,44439067,44439168
CDS,44439067,44439168
exon,44439067,44439168
CDS,44439067,44439168
exon,44439067,44439168
CDS,44439067,44439168
exon,44440789,44440905
CDS,44440789,44440905
exon,44440789,44440905
CDS,44440789,44440905
exon,44440789,44440905
CDS,44440789,44440905
exon,44440789,44440905
CDS,44440789,44440905
exon,44441692,44443081
CDS,44441692,44441814
exon,44441692,44442644
CDS,44441692,44441814
exon,44441692,44442358
CDS,44441692,44441814
exon,44441692,44443081
CDS,44441692,44441814
stop_codon,44441815,44441817
UTR,44441815,44443081
stop_codon,44441815,44441817
UTR,44441815,44442644
stop_codon,44441815,44441817
UTR,44441815,44442358
stop_codon,44441815,44441817
UTR,44441815,44443081
gene,44450986,44455284
transcript,44450986,44455284
exon,44450986,44451289
exon,44451407,44451769
exon,44454977,44455052
exon,44455244,44455284
gene,44455510,44462196
transcript,44455510,44462196
exon,44455510,44455655
UTR,44455510,44455655
exon,44456498,44462196
UTR,44456498,44456644
CDS,44456645,44457415
start_codon,44456645,44456647
stop_codon,44457416,44457418
UTR,44457416,44462196
gene,44469929,44472516
transcript,44469929,44472516
exon,44469929,44470364
exon,44470670,44470927
exon,44472098,44472516
gene,44472895,44473739
transcript,44472895,44473739
exon,44472895,44473247
exon,44473611,44473739
gene,44473723,44475097
transcript,44473723,44475097
exon,44473723,44475097
gene,44477850,44478493
transcript,44477850,44478493
exon,44477850,44478493
gene,44485486,44491141
transcript,44485486,44491141
exon,44485486,44486230
exon,44490031,44491141
gene,44494874,44495519
transcript,44494874,44495519
exon,44494874,44495519
gene,44497893,44711572
transcript,44497893,44711572
exon,44497893,44499936
UTR,44497893,44499785
stop_codon,44499783,44499785
CDS,44499786,44499936
exon,44504780,44504881
CDS,44504780,44504881
gene,44506807,44516575
transcript,44506807,44516575
exon,44506807,44507099
exon,44508037,44508309
exon,44508727,44508929
exon,44509199,44509386
CDS,44509199,44509386
exon,44509252,44509406
exon,44509823,44509927
exon,44515497,44516575
gene,44517216,44525952
transcript,44517216,44518756
exon,44517216,44517835
transcript,44517617,44520830
exon,44517617,44517835
exon,44518259,44518332
exon,44518628,44518756
exon,44518628,44520830
exon,44521883,44522112
CDS,44521883,44522112
exon,44525653,44525839
CDS,44525653,44525839
exon,44527292,44527518
CDS,44527292,44527518
exon,44528452,44528583
CDS,44528452,44528583
exon,44529798,44529954
CDS,44529798,44529954
gene,44530172,44533145
transcript,44530172,44533145
exon,44530172,44531537
exon,44531043,44531133
CDS,44531043,44531133
exon,44532285,44533145
exon,44533685,44533923
CDS,44533685,44533923
gene,44538981,44540195
transcript,44538981,44540195
exon,44538981,44540195
UTR,44538981,44539304
stop_codon,44539302,44539304
CDS,44539305,44540150
start_codon,44540148,44540150
UTR,44540151,44540195
gene,44550357,44551505
transcript,44550357,44551505
exon,44550357,44551505
UTR,44550357,44550693
stop_codon,44550691,44550693
CDS,44550694,44551458
start_codon,44551456,44551458
UTR,44551459,44551505
gene,44557790,44558795
transcript,44557790,44558795
exon,44557790,44558795
UTR,44557790,44558052
stop_codon,44558050,44558052
CDS,44558053,44558715
start_codon,44558713,44558715
UTR,44558716,44558795
exon,44567785,44568005
CDS,44567785,44568005
gene,44573729,44575371
transcript,44573729,44575371
exon,44573729,44575371
UTR,44573729,44573758
CDS,44573759,44574961
start_codon,44573759,44573761
stop_codon,44574962,44574964
UTR,44574962,44575371
gene,44579455,44580604
transcript,44579455,44580604
exon,44579455,44580604
UTR,44579455,44579765
stop_codon,44579763,44579765
CDS,44579766,44580578
start_codon,44580576,44580578
UTR,44580579,44580604
gene,44591268,44592505
transcript,44591268,44592505
exon,44591268,44592505
UTR,44591268,44591389
stop_codon,44591387,44591389
CDS,44591390,44592484
start_codon,44592482,44592484
UTR,44592485,44592505
gene,44600597,44602174
transcript,44600597,44602174
exon,44600597,44602174
UTR,44600597,44600621
CDS,44600622,44601731
start_codon,44600622,44600624
stop_codon,44601732,44601734
UTR,44601732,44602174
gene,44612079,44612954
transcript,44612079,44612954
exon,44612079,44612954
UTR,44612079,44612100
CDS,44612101,44612877
start_codon,44612101,44612103
stop_codon,44612878,44612880
UTR,44612878,44612954
gene,44627093,44628378
transcript,44627093,44628378
exon,44627093,44628378
UTR,44627093,44627171
CDS,44627172,44628047
start_codon,44627172,44627174
stop_codon,44628048,44628050
UTR,44628048,44628378
gene,44637356,44638455
transcript,44637356,44638455
exon,44637356,44638455
UTR,44637356,44637417
CDS,44637418,44638170
start_codon,44637418,44637420
stop_codon,44638171,44638173
UTR,44638171,44638455
gene,44646414,44647650
transcript,44646414,44647650
exon,44646414,44647650
UTR,44646414,44646458
CDS,44646459,44647352
start_codon,44646459,44646461
stop_codon,44647353,44647355
UTR,44647353,44647650
gene,44654213,44654659
transcript,44654213,44654659
exon,44654213,44654659
UTR,44654213,44654278
stop_codon,44654276,44654278
CDS,44654279,44654614
start_codon,44654612,44654614
UTR,44654615,44654659
gene,44657932,44658341
transcript,44657932,44658341
exon,44657932,44658341
UTR,44657932,44657979
CDS,44657980,44658267
start_codon,44657980,44657982
stop_codon,44658268,44658270
UTR,44658268,44658341
gene,44666189,44666927
transcript,44666189,44666927
exon,44666189,44666927
UTR,44666189,44666448
stop_codon,44666446,44666448
CDS,44666449,44666886
start_codon,44666884,44666886
UTR,44666887,44666927
gene,44675868,44678086
transcript,44675868,44678086
exon,44675868,44678086
gene,44681576,44682163
transcript,44681576,44682163
exon,44681576,44682163
UTR,44681576,44681835
stop_codon,44681833,44681835
CDS,44681836,44682123
start_codon,44682121,44682123
UTR,44682124,44682163
gene,44686358,44686629
transcript,44686358,44686629
exon,44686358,44686629
gene,44697172,44698044
transcript,44697172,44698044
exon,44697172,44698044
UTR,44697172,44697201
CDS,44697202,44697936
start_codon,44697202,44697204
transcript,44697427,44697807
exon,44697427,44697552
CDS,44697427,44697552
exon,44697604,44697693
CDS,44697604,44697693
exon,44697742,44697807
CDS,44697742,44697807
stop_codon,44697937,44697939
UTR,44697937,44698044
gene,44702221,44702791
transcript,44702221,44702791
exon,44702221,44702791
exon,44711433,44711572
CDS,44711433,44711514
start_codon,44711512,44711514
UTR,44711515,44711572
gene,44748900,44750982
transcript,44748900,44750982
exon,44748900,44749002
exon,44749795,44750982
gene,44768580,44801826
transcript,44768580,44801820
exon,44768580,44771489
UTR,44768580,44771379
transcript,44771295,44801774
exon,44771295,44771489
UTR,44771295,44771379
stop_codon,44771377,44771379
stop_codon,44771377,44771379
CDS,44771380,44771489
CDS,44771380,44771489
exon,44773547,44773687
CDS,44773547,44773687
exon,44773547,44773687
CDS,44773547,44773687
exon,44777299,44777417
CDS,44777299,44777417
exon,44777299,44777417
CDS,44777299,44777417
exon,44787920,44787965
CDS,44787920,44787965
exon,44787920,44787965
CDS,44787920,44787960
start_codon,44787958,44787960
UTR,44787961,44787965
exon,44788060,44788095
CDS,44788060,44788095
exon,44788060,44788095
UTR,44788060,44788095
exon,44801284,44801398
UTR,44801284,44801398
exon,44801706,44801820
CDS,44801706,44801748
exon,44801706,44801774
UTR,44801706,44801774
start_codon,44801746,44801748
UTR,44801749,44801820
gene,44801883,44804717
transcript,44801883,44803655
exon,44801883,44803655
transcript,44802577,44804717
exon,44802577,44802636
exon,44803747,44804717
gene,44805617,44818779
transcript,44805617,44818051
exon,44805617,44807040
UTR,44805617,44806907
transcript,44805617,44818062
exon,44805617,44807040
UTR,44805617,44806953
transcript,44805617,44818129
exon,44805617,44807040
UTR,44805617,44806953
stop_codon,44806905,44806907
CDS,44806908,44807040
stop_codon,44806951,44806953
stop_codon,44806951,44806953
CDS,44806954,44807040
CDS,44806954,44807040
transcript,44808271,44817968
exon,44808271,44808568
UTR,44808271,44808349
stop_codon,44808347,44808349
CDS,44808350,44808568
exon,44808997,44809118
CDS,44808997,44809118
exon,44809047,44809118
CDS,44809047,44809118
exon,44809047,44809118
CDS,44809047,44809118
exon,44809047,44809118
CDS,44809047,44809118
exon,44813862,44814104
CDS,44813862,44814104
exon,44813976,44814104
CDS,44813976,44814104
exon,44813976,44814104
CDS,44813976,44814104
exon,44813976,44814104
CDS,44813976,44814104
exon,44817948,44818051
CDS,44817948,44817968
exon,44817948,44818062
CDS,44817948,44817968
exon,44817948,44818129
CDS,44817948,44817968
exon,44817948,44817968
CDS,44817948,44817968
start_codon,44817966,44817968
start_codon,44817966,44817968
start_codon,44817966,44817968
start_codon,44817966,44817968
UTR,44817969,44818051
UTR,44817969,44818062
UTR,44817969,44818129
gene,44849585,44873903
transcript,44849585,44873709
exon,44849585,44851627
UTR,44849585,44851583
transcript,44849586,44873903
exon,44849586,44851627
UTR,44849586,44851369
transcript,44849598,44873690
exon,44849598,44851627
UTR,44849598,44851583
stop_codon,44851367,44851369
CDS,44851370,44851627
transcript,44851407,44861933
exon,44851407,44851627
UTR,44851407,44851583
stop_codon,44851581,44851583
stop_codon,44851581,44851583
stop_codon,44851581,44851583
CDS,44851584,44851627
CDS,44851584,44851627
CDS,44851584,44851627
exon,44855210,44855256
CDS,44855210,44855256
exon,44855210,44855256
CDS,44855210,44855256
exon,44856193,44856364
CDS,44856193,44856364
exon,44856193,44856364
CDS,44856193,44856364
exon,44861163,44861271
CDS,44861163,44861271
exon,44861163,44861271
CDS,44861163,44861271
exon,44861163,44861271
CDS,44861163,44861271
exon,44861728,44861933
CDS,44861728,44861832
start_codon,44861830,44861832
UTR,44861833,44861933
exon,44865395,44865447
CDS,44865395,44865447
exon,44865395,44865447
CDS,44865395,44865447
exon,44865395,44865447
CDS,44865395,44865447
exon,44873502,44873709
CDS,44873502,44873616
exon,44873502,44873903
CDS,44873502,44873616
exon,44873502,44873690
CDS,44873502,44873616
start_codon,44873614,44873616
start_codon,44873614,44873616
start_codon,44873614,44873616
UTR,44873617,44873709
UTR,44873617,44873903
UTR,44873617,44873690
gene,44874027,44875807
transcript,44874027,44875807
exon,44874027,44875807
gene,44885953,44931989
transcript,44885953,44910826
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885953,44911460
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885953,44920855
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885953,44920899
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885953,44928838
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885953,44928873
exon,44885953,44886430
UTR,44885953,44886370
transcript,44885965,44920899
exon,44885965,44886430
UTR,44885965,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
stop_codon,44886368,44886370
